LastDragon,Accion,7013,62
LegendWarrior,RPG,66127,55
DragonGalaxy,Simulacion,69041,49
EmpireGalaxy,Simulacion,8572,99
WarriorEmpire,Estrategia,9482,24
GalaxyEmpire,Simulacion,41768,86
LastDragon,Accion,25162,27
WarriorDragon,Aventura,14980,65
EmpireWarrior,Accion,4409,16
DragonLast,Estrategia,53322,91
DragonWarrior,Aventura,49787,45
DragonLast,Accion,23261,5
WarriorDragon,RPG,24708,29
GalaxyLegend,Accion,24411,26
GalaxyEmpire,Aventura,66682,57
DragonEmpire,Aventura,42608,77
EmpireLast,Accion,27229,86
DragonLast,Simulacion,64257,59
WarriorGalaxy,Simulacion,9243,73
LegendLast,Aventura,19823,65
DragonDragon,RPG,50717,92
WarriorLegend,Simulacion,17078,51
GalaxyLast,Accion,42990,81
LastDragon,Accion,30063,88
LegendEmpire,Aventura,62245,91
DragonWarrior,Estrategia,380,35
DragonEmpire,Simulacion,59119,13
LastLegend,Aventura,2167,31
WarriorLegend,RPG,178,91
LegendLast,Estrategia,28073,27
GalaxyEmpire,Estrategia,29558,93
DragonWarrior,Estrategia,56934,73
WarriorEmpire,Simulacion,15205,13
LastLast,RPG,44707,72
LegendLast,Aventura,17536,70
LegendWarrior,Simulacion,16535,59
WarriorLegend,RPG,16845,33
LastLast,Aventura,24595,5
LegendLast,Simulacion,51334,49
DragonGalaxy,Accion,18858,41
LegendGalaxy,Accion,3535,84
GalaxyDragon,Accion,29740,77
LastEmpire,Estrategia,20670,31
WarriorDragon,RPG,5638,58
EmpireDragon,Simulacion,10197,28
DragonGalaxy,Accion,8434,19
WarriorWarrior,Estrategia,9121,13
DragonWarrior,Aventura,8328,19
EmpireWarrior,Estrategia,68540,47
EmpireDragon,Estrategia,62800,38
LegendGalaxy,Accion,40920,52
DragonLegend,RPG,20986,16
LastLast,Simulacion,4892,82
GalaxyWarrior,Accion,28418,52
DragonLast,Accion,31517,52
LegendWarrior,Simulacion,15974,61
LegendLegend,Simulacion,18610,0
WarriorDragon,Aventura,4359,7
GalaxyDragon,RPG,10399,11
WarriorDragon,Simulacion,23164,99
WarriorDragon,Estrategia,69981,78
GalaxyEmpire,RPG,54735,39
EmpireLegend,Simulacion,67361,69
WarriorGalaxy,RPG,42448,18
WarriorGalaxy,RPG,24061,60
LegendGalaxy,Aventura,2882,96
EmpireGalaxy,Simulacion,64436,67
EmpireEmpire,RPG,62667,36
GalaxyLast,Estrategia,25201,2
LegendWarrior,Simulacion,35490,82
DragonLast,Aventura,19286,99
GalaxyGalaxy,RPG,30,94
DragonWarrior,Simulacion,33825,40
LegendGalaxy,Simulacion,69008,5
DragonDragon,Estrategia,6743,17
EmpireWarrior,Aventura,21173,72
WarriorDragon,Accion,68985,68
GalaxyDragon,Estrategia,1955,50
GalaxyLast,Estrategia,59918,34
GalaxyWarrior,RPG,4596,51
GalaxyDragon,Simulacion,60031,77
LastEmpire,Estrategia,62625,98
DragonEmpire,Simulacion,55991,69
GalaxyWarrior,RPG,25698,41
GalaxyLegend,RPG,11158,51
LegendDragon,Accion,29978,85
LegendEmpire,RPG,62327,24
LegendLast,Estrategia,50473,99
LegendLast,Aventura,13792,52
WarriorGalaxy,Estrategia,60685,86
GalaxyLegend,RPG,51207,25
LegendWarrior,Simulacion,18455,18
LegendEmpire,Estrategia,17927,20
WarriorDragon,RPG,1014,82
GalaxyLegend,Estrategia,68021,14
DragonLegend,Simulacion,21786,42
LegendLegend,Accion,15263,24
EmpireGalaxy,RPG,63123,28
LastWarrior,Simulacion,24995,0
DragonEmpire,Accion,21631,6
LegendEmpire,Aventura,25124,66
LegendLegend,Aventura,7401,68
DragonEmpire,RPG,47785,6
DragonWarrior,Simulacion,14050,55
GalaxyEmpire,Estrategia,53001,85
DragonGalaxy,RPG,68994,93
GalaxyLast,Simulacion,35577,64
EmpireDragon,Simulacion,12313,76
GalaxyEmpire,Estrategia,60206,71
GalaxyLegend,Estrategia,10418,57
GalaxyEmpire,Accion,44697,20
LastLast,Aventura,35297,27
WarriorLast,Estrategia,9752,39
LastWarrior,Accion,33966,20
WarriorDragon,RPG,54913,91
LastEmpire,Simulacion,60920,25
EmpireWarrior,Estrategia,54177,90
GalaxyGalaxy,Estrategia,61821,57
LegendLast,Simulacion,13802,22
GalaxyWarrior,RPG,8989,15
LegendWarrior,Aventura,59028,96
LastWarrior,RPG,30425,25
DragonLast,Estrategia,140,52
LegendLegend,Aventura,47413,82
EmpireGalaxy,RPG,36811,61
EmpireDragon,Simulacion,52214,66
WarriorWarrior,Aventura,46740,58
LegendWarrior,Aventura,3426,60
DragonLegend,Aventura,36282,21
WarriorWarrior,Simulacion,19986,40
EmpireLast,Estrategia,69781,25
LegendLegend,Aventura,35036,14
DragonDragon,Aventura,34781,76
EmpireLast,Simulacion,44087,57
EmpireEmpire,Estrategia,58760,8
EmpireEmpire,Simulacion,55176,100
LegendGalaxy,Simulacion,30858,93
WarriorDragon,Simulacion,61711,47
LastGalaxy,Simulacion,55495,75
EmpireEmpire,Aventura,9785,86
DragonWarrior,RPG,37067,26
DragonGalaxy,RPG,42058,36
GalaxyLast,Aventura,8927,37
WarriorWarrior,Accion,5588,57
WarriorGalaxy,Aventura,26263,54
EmpireEmpire,RPG,1865,96
WarriorGalaxy,RPG,59387,17
GalaxyGalaxy,Accion,3542,71
EmpireWarrior,Accion,832,98
LegendGalaxy,Estrategia,63627,93
GalaxyEmpire,Simulacion,17940,37
DragonGalaxy,Estrategia,56125,35
GalaxyEmpire,RPG,51514,5
EmpireWarrior,Simulacion,35954,100
DragonGalaxy,RPG,17110,22
GalaxyGalaxy,Estrategia,1190,9
EmpireDragon,Estrategia,54209,81
EmpireLegend,Simulacion,45415,68
WarriorDragon,Accion,36883,27
EmpireLast,Estrategia,67518,82
EmpireWarrior,Aventura,43604,26
WarriorLegend,Estrategia,64304,99
WarriorEmpire,Accion,36384,35
WarriorLast,Accion,37551,98
LegendLast,Aventura,66008,85
DragonLast,Aventura,60701,61
EmpireLast,Simulacion,26697,23
WarriorGalaxy,Simulacion,56250,17
GalaxyEmpire,Estrategia,50111,97
DragonGalaxy,Estrategia,26164,95
LegendGalaxy,RPG,31730,85
EmpireLegend,Simulacion,39792,68
LastGalaxy,Aventura,62739,9
WarriorGalaxy,Estrategia,18372,21
WarriorLast,Simulacion,30967,48
GalaxyGalaxy,Accion,62239,92
DragonLegend,RPG,55522,65
EmpireWarrior,Estrategia,27722,23
LegendEmpire,Estrategia,54943,52
WarriorEmpire,Estrategia,65817,42
EmpireDragon,Aventura,6017,64
LegendLast,RPG,47023,16
GalaxyGalaxy,Aventura,64448,79
WarriorLegend,Estrategia,56507,80
GalaxyDragon,Accion,17178,7
LegendWarrior,Accion,53703,80
WarriorWarrior,Aventura,41847,14
WarriorLegend,Aventura,36669,13
WarriorLast,RPG,54165,82
DragonGalaxy,Simulacion,754,98
EmpireLast,Estrategia,6536,6
WarriorEmpire,Estrategia,27601,87
GalaxyEmpire,Aventura,29519,78
WarriorEmpire,Aventura,24803,0
LegendWarrior,Estrategia,36627,44
LegendLast,Simulacion,7018,24
EmpireLegend,Aventura,2743,84
DragonLast,Simulacion,56786,30
DragonEmpire,Aventura,35845,95
LegendLegend,Estrategia,36207,91
LastDragon,Accion,31862,79
EmpireLast,Estrategia,62149,1
EmpireGalaxy,Aventura,63219,32
GalaxyGalaxy,RPG,37127,0
LastDragon,Estrategia,14529,12
WarriorGalaxy,RPG,47034,39
LegendDragon,Simulacion,17280,16
EmpireLegend,Simulacion,41329,20
WarriorDragon,Accion,46760,18
LastDragon,Estrategia,8849,43
DragonLegend,Accion,51174,82
LegendDragon,Accion,8001,3
EmpireEmpire,Simulacion,9647,5
WarriorDragon,Accion,24129,97
EmpireWarrior,RPG,69157,75
LegendGalaxy,Estrategia,13840,64
LastLast,Simulacion,32113,11
EmpireWarrior,Aventura,6845,43
EmpireWarrior,Estrategia,14406,4
GalaxyDragon,Estrategia,6293,45
DragonWarrior,Aventura,41973,68
WarriorLast,Accion,54624,58
LegendGalaxy,RPG,42360,62
GalaxyEmpire,Aventura,59974,30
DragonWarrior,Simulacion,23002,87
DragonLast,Accion,36131,95
LastWarrior,Simulacion,67131,40
LastWarrior,Estrategia,11274,55
EmpireGalaxy,Estrategia,45838,68
LastDragon,Accion,10932,50
WarriorLegend,RPG,15767,25
DragonLegend,Estrategia,105,98
GalaxyLast,Accion,27345,48
DragonLast,Simulacion,4720,28
LegendLegend,Accion,68974,12
WarriorDragon,Estrategia,19589,100
DragonLast,Simulacion,58778,7
DragonEmpire,Accion,59670,4
LegendGalaxy,Accion,28965,94
LastWarrior,Accion,7924,10
LastWarrior,Accion,39453,88
EmpireLast,Accion,13010,43
LegendDragon,Simulacion,46689,39
LastLegend,Aventura,21778,16
GalaxyDragon,Accion,36562,13
EmpireLegend,RPG,31821,98
GalaxyDragon,RPG,38895,27
LegendLast,Simulacion,22452,30
LegendWarrior,Simulacion,29750,19
WarriorLast,Simulacion,10229,14
GalaxyLegend,Accion,34440,96
DragonLast,RPG,8396,63
DragonLast,Aventura,27278,16
GalaxyLegend,Aventura,42855,78
LastLegend,Aventura,40961,98
LastEmpire,Simulacion,64198,19
EmpireGalaxy,RPG,52268,43
EmpireLast,Aventura,17767,6
EmpireLegend,Aventura,12708,4
DragonWarrior,Simulacion,40847,41
LastLast,Estrategia,27239,67
GalaxyEmpire,Estrategia,22980,10
LegendLegend,Estrategia,26603,99
LastLegend,Accion,7868,44
LastWarrior,Estrategia,43500,32
DragonEmpire,Estrategia,36946,32
DragonLast,Estrategia,41336,48
LastLast,Estrategia,36627,29
LegendWarrior,Simulacion,15119,20
EmpireLegend,Aventura,1290,54
LegendEmpire,RPG,44202,56
DragonGalaxy,Estrategia,8256,59
LegendLegend,RPG,49561,4
GalaxyLast,Estrategia,3934,29
LegendWarrior,Simulacion,69839,33
WarriorLast,Aventura,67907,93
LastDragon,Simulacion,15001,98
DragonLegend,Estrategia,65683,96
LegendLegend,Simulacion,42264,75
WarriorLegend,RPG,14848,57
DragonLast,Aventura,765,6
DragonLegend,Aventura,9282,8
LastLegend,Accion,284,17
LegendEmpire,Estrategia,31223,50
LegendLegend,Simulacion,28705,53
EmpireEmpire,Simulacion,53655,72
LastLast,Aventura,3492,34
EmpireGalaxy,Simulacion,5606,92
EmpireEmpire,RPG,30330,5
EmpireDragon,Estrategia,61521,19
GalaxyLast,Estrategia,24704,3
LegendEmpire,Aventura,16187,88
DragonDragon,Simulacion,25705,96
LegendLegend,Simulacion,49773,100
WarriorWarrior,Estrategia,40798,0
DragonWarrior,Simulacion,44467,31
LastLast,Estrategia,28571,21
GalaxyGalaxy,Simulacion,57096,5
GalaxyWarrior,RPG,36331,8
DragonGalaxy,Aventura,29580,89
LastWarrior,RPG,7405,11
EmpireLast,Estrategia,56460,56
GalaxyWarrior,Accion,7166,40
DragonLast,Accion,52783,20
WarriorDragon,Accion,9551,19
EmpireEmpire,RPG,18052,81
LastLegend,RPG,40100,41
GalaxyGalaxy,Estrategia,65742,69
WarriorDragon,Aventura,61711,73
DragonGalaxy,Accion,18874,6
LegendLast,Estrategia,11220,85
LegendEmpire,Accion,30198,31
LastGalaxy,Aventura,50606,49
DragonWarrior,Estrategia,33354,45
DragonEmpire,Estrategia,34145,31
DragonGalaxy,Estrategia,59632,31
LegendDragon,Accion,26207,59
EmpireWarrior,Accion,63795,0
LegendWarrior,Estrategia,34018,93
LastLegend,Aventura,52721,98
WarriorEmpire,Estrategia,57092,80
LegendGalaxy,Aventura,22093,60
GalaxyWarrior,RPG,11357,52
DragonEmpire,Simulacion,8098,86
EmpireDragon,Accion,19722,34
LegendLast,RPG,49541,93
LegendWarrior,Estrategia,29385,92
LastEmpire,Simulacion,16924,22
LegendDragon,RPG,56402,27
DragonEmpire,Simulacion,23014,95
EmpireEmpire,Accion,38223,40
GalaxyLegend,Aventura,54272,49
LastWarrior,Simulacion,18062,57
EmpireLegend,RPG,40886,54
EmpireEmpire,RPG,12863,26
LegendDragon,Simulacion,39880,38
GalaxyLegend,Accion,67686,79
LegendWarrior,Accion,53788,29
GalaxyDragon,Simulacion,34443,94
WarriorLast,Simulacion,14020,14
GalaxyLegend,Accion,40782,4
GalaxyWarrior,Estrategia,6936,1
LegendWarrior,Estrategia,34517,59
EmpireWarrior,Aventura,40404,38
LastEmpire,Simulacion,51918,17
WarriorDragon,Aventura,45710,22
EmpireGalaxy,Estrategia,50859,82
LegendDragon,Estrategia,66581,24
EmpireLast,Accion,33357,4
LastGalaxy,Estrategia,40477,60
WarriorDragon,Aventura,65950,72
GalaxyLast,RPG,2597,75
GalaxyDragon,Simulacion,63646,13
DragonGalaxy,Estrategia,29994,69
WarriorWarrior,Estrategia,49356,38
EmpireWarrior,RPG,23491,67
LegendLast,Accion,16005,75
EmpireEmpire,Estrategia,34692,95
GalaxyLast,Simulacion,48796,84
LegendGalaxy,Aventura,14645,59
GalaxyLegend,Accion,6195,30
WarriorEmpire,Accion,17180,23
DragonLegend,RPG,65245,20
EmpireLast,Estrategia,15993,90
DragonLegend,RPG,977,45
LastLast,Simulacion,48169,28
DragonLast,Simulacion,50305,7
GalaxyDragon,Estrategia,36352,29
DragonWarrior,Estrategia,45439,16
EmpireWarrior,Simulacion,55342,18
LastGalaxy,Estrategia,24057,18
EmpireWarrior,Estrategia,25389,51
WarriorEmpire,Aventura,29913,32
WarriorGalaxy,Estrategia,32054,77
GalaxyWarrior,Simulacion,26794,16
WarriorLegend,Aventura,10362,17
WarriorGalaxy,RPG,1331,89
EmpireDragon,Simulacion,58245,94
LastGalaxy,Aventura,21663,13
GalaxyWarrior,Accion,25902,31
DragonWarrior,Aventura,12208,82
LegendWarrior,Aventura,50234,38
GalaxyWarrior,RPG,48193,23
DragonGalaxy,Simulacion,69215,39
DragonWarrior,Accion,69043,90
LegendGalaxy,Simulacion,39694,48
EmpireGalaxy,Aventura,67913,62
EmpireLast,Accion,60289,11
WarriorWarrior,RPG,41138,80
EmpireDragon,Accion,15414,57
GalaxyLegend,Simulacion,16283,96
LegendLegend,RPG,3605,96
WarriorDragon,Estrategia,63642,96
EmpireDragon,Accion,7853,97
EmpireGalaxy,Aventura,58132,51
LegendWarrior,Aventura,19008,67
DragonWarrior,Aventura,31887,31
WarriorEmpire,Accion,16815,85
WarriorDragon,RPG,56759,93
LegendGalaxy,Accion,50457,5
LastLast,Estrategia,2814,93
WarriorWarrior,RPG,1212,96
WarriorLegend,RPG,44179,52
LastLast,RPG,26265,43
EmpireLast,Aventura,53669,88
LegendLegend,Estrategia,61681,6
LastWarrior,RPG,1697,40
EmpireWarrior,Estrategia,68790,86
DragonLegend,Estrategia,13331,61
GalaxyGalaxy,RPG,10684,50
EmpireLegend,Accion,25902,72
LastGalaxy,Accion,27197,34
WarriorDragon,Simulacion,48104,40
LastLast,Aventura,63796,70
DragonLast,Simulacion,27485,84
LastLast,Accion,7898,58
EmpireLast,Accion,52242,92
LegendLegend,Accion,47949,55
DragonDragon,Accion,41355,35
EmpireLast,Estrategia,907,25
WarriorWarrior,Estrategia,6922,90
EmpireLast,Estrategia,33552,7
WarriorEmpire,Aventura,52910,45
EmpireEmpire,Accion,7912,12
GalaxyGalaxy,Simulacion,24539,93
EmpireLegend,Simulacion,16846,7
LastLast,Aventura,24187,42
LastDragon,Simulacion,18159,38
DragonEmpire,Aventura,51353,20
DragonLast,RPG,27264,93
EmpireWarrior,Simulacion,34402,85
LegendLast,Accion,22038,37
GalaxyDragon,RPG,66924,100
WarriorDragon,Accion,37694,48
DragonEmpire,Estrategia,58340,38
EmpireEmpire,Accion,14488,1
LastLast,Estrategia,66040,52
GalaxyEmpire,Simulacion,69294,49
DragonLegend,Aventura,7398,99
LegendLegend,RPG,2933,48
EmpireLegend,Estrategia,10654,8
WarriorDragon,RPG,54497,97
LastDragon,RPG,3378,3
EmpireDragon,RPG,13095,20
DragonWarrior,Accion,59229,79
DragonGalaxy,Aventura,26898,88
EmpireLast,Estrategia,32321,48
EmpireLast,Simulacion,36557,46
GalaxyLegend,Estrategia,16531,2
LastGalaxy,RPG,68464,77
WarriorLegend,Estrategia,42353,90
LastDragon,RPG,61633,84
EmpireWarrior,Simulacion,5898,31
EmpireLegend,RPG,38395,51
GalaxyWarrior,Accion,59990,28
LastLast,RPG,61168,40
LegendGalaxy,Estrategia,63847,83
GalaxyGalaxy,Simulacion,60419,59
DragonEmpire,Simulacion,34154,75
EmpireWarrior,Estrategia,43413,47
DragonLegend,RPG,44151,64
GalaxyDragon,Aventura,23235,89
DragonWarrior,Aventura,22595,89
EmpireLast,Aventura,4885,29
LegendLegend,Estrategia,52523,2
WarriorWarrior,Accion,52570,32
DragonLast,Simulacion,38685,28
GalaxyGalaxy,Accion,24198,18
DragonDragon,Aventura,60798,13
LastEmpire,Estrategia,48719,74
WarriorEmpire,Accion,57514,49
DragonLast,Accion,47425,93
LastEmpire,Simulacion,66334,50
WarriorGalaxy,Aventura,27530,64
EmpireGalaxy,RPG,43854,64
EmpireLegend,Simulacion,17258,90
EmpireLegend,Estrategia,24727,6
WarriorGalaxy,Aventura,11915,74
LegendWarrior,Simulacion,49310,65
GalaxyWarrior,Estrategia,15926,42
LegendDragon,Simulacion,19132,51
GalaxyWarrior,Aventura,27805,54
LastWarrior,Aventura,12275,83
EmpireGalaxy,Simulacion,65718,10
WarriorLast,Estrategia,11358,12
LastLast,RPG,41650,27
EmpireWarrior,RPG,3100,60
LegendDragon,Accion,22243,36
LegendGalaxy,Aventura,34262,27
DragonLegend,Simulacion,20857,50
EmpireWarrior,Simulacion,61354,9
DragonWarrior,RPG,62141,50
LastDragon,Estrategia,42337,17
LegendGalaxy,Estrategia,11216,30
WarriorLegend,Aventura,189,2
LegendGalaxy,Accion,13228,11
LastDragon,Simulacion,67704,31
LegendLegend,Estrategia,28626,24
EmpireGalaxy,RPG,20713,73
EmpireDragon,RPG,25526,60
DragonGalaxy,Simulacion,32540,63
GalaxyDragon,Simulacion,53548,5
EmpireDragon,Estrategia,39284,75
WarriorLast,Estrategia,23436,45
EmpireLast,Estrategia,15532,17
EmpireGalaxy,Estrategia,26041,56
WarriorLegend,Aventura,69076,39
LegendLast,Estrategia,18012,89
EmpireWarrior,Aventura,41918,71
GalaxyDragon,RPG,61664,76
WarriorEmpire,Simulacion,66762,98
DragonEmpire,Simulacion,27997,75
WarriorDragon,Aventura,57324,82
EmpireLast,Simulacion,26566,38
WarriorLast,Aventura,15459,16
DragonEmpire,Estrategia,28309,83
LegendDragon,Estrategia,28621,21
LegendGalaxy,Aventura,44326,29
LegendDragon,Accion,52818,38
LegendLast,RPG,56790,2
DragonLegend,Aventura,27249,13
GalaxyWarrior,Accion,26022,92
EmpireGalaxy,Accion,65804,15
DragonWarrior,RPG,43551,52
WarriorLast,RPG,67692,57
EmpireGalaxy,Simulacion,34266,47
LegendEmpire,Simulacion,42067,72
WarriorLegend,Accion,60750,90
EmpireGalaxy,Aventura,15593,77
DragonEmpire,RPG,19241,26
GalaxyLast,Accion,10026,4
GalaxyEmpire,Simulacion,49633,6
WarriorGalaxy,Estrategia,23339,90
GalaxyLast,Estrategia,42016,20
LegendLegend,Aventura,8732,48
GalaxyGalaxy,Aventura,3378,51
EmpireWarrior,RPG,41203,44
GalaxyGalaxy,Estrategia,55560,28
DragonLast,Accion,58980,65
LastGalaxy,RPG,12723,85
EmpireDragon,RPG,33953,76
DragonGalaxy,Estrategia,8892,20
LastDragon,Aventura,1004,48
GalaxyLegend,RPG,18026,4
LegendDragon,RPG,45701,7
EmpireWarrior,RPG,17727,15
WarriorWarrior,Aventura,598,75
WarriorEmpire,Estrategia,34018,8
WarriorDragon,Estrategia,42986,3
LegendWarrior,Estrategia,60918,83
LegendDragon,Estrategia,25689,41
LegendDragon,RPG,38305,93
LegendLegend,Accion,37369,1
GalaxyEmpire,RPG,45823,69
WarriorDragon,Aventura,11695,11
EmpireGalaxy,RPG,59778,55
LastDragon,Aventura,58638,12
WarriorLast,Simulacion,14744,100
GalaxyWarrior,Simulacion,48683,53
WarriorLast,Aventura,3444,96
LegendLegend,Aventura,25273,50
LastWarrior,Estrategia,50043,51
LegendDragon,Simulacion,3501,58
LegendLegend,Accion,66381,72
GalaxyDragon,Aventura,61977,7
WarriorLast,Accion,69155,65
LastDragon,Accion,8829,37
LegendLast,Aventura,39662,29
WarriorWarrior,RPG,18152,14
LastDragon,RPG,58359,1
WarriorLegend,Aventura,55573,28
LegendLast,Accion,43748,12
GalaxyGalaxy,Accion,42520,74
WarriorLegend,Simulacion,37937,94
GalaxyEmpire,Accion,18841,46
EmpireDragon,Simulacion,57987,96
GalaxyLegend,Accion,55893,25
EmpireLegend,Estrategia,67291,92
GalaxyDragon,Simulacion,17930,89
GalaxyEmpire,RPG,33638,31
GalaxyWarrior,Aventura,19736,84
GalaxyWarrior,Estrategia,13322,24
LegendDragon,Estrategia,47082,36
DragonDragon,Simulacion,48704,89
LastLast,Estrategia,42312,73
WarriorLast,Simulacion,24481,41
LastLegend,Accion,66582,25
DragonDragon,Simulacion,22071,87
GalaxyDragon,Aventura,44958,59
GalaxyLegend,Simulacion,50578,18
DragonEmpire,Accion,24200,13
EmpireEmpire,RPG,57962,92
EmpireGalaxy,RPG,37613,59
EmpireWarrior,Accion,6387,79
EmpireEmpire,Accion,30588,6
GalaxyLegend,RPG,52506,17
WarriorLast,Simulacion,55799,61
WarriorLast,Simulacion,11117,57
LegendEmpire,Accion,8099,9
EmpireDragon,Accion,26025,69
GalaxyEmpire,Simulacion,20140,67
LegendLast,Estrategia,27276,43
LastGalaxy,Simulacion,31775,7
GalaxyWarrior,Aventura,25116,89
EmpireLegend,Estrategia,66137,77
GalaxyDragon,Estrategia,39088,13
LegendLegend,Simulacion,557,98
LastEmpire,Simulacion,23598,31
LegendLegend,Aventura,52559,41
DragonWarrior,Simulacion,11321,31
LastGalaxy,RPG,34630,76
DragonEmpire,Estrategia,32123,77
WarriorLegend,RPG,43784,32
LastLegend,RPG,51273,93
DragonLast,Simulacion,38329,67
WarriorEmpire,Estrategia,1711,34
LastLast,Accion,68126,51
LastGalaxy,Estrategia,69720,26
LegendLegend,Accion,34222,98
GalaxyLast,Simulacion,69899,75
EmpireEmpire,RPG,40735,36
EmpireLegend,Simulacion,69355,78
EmpireGalaxy,Accion,4059,4
LegendDragon,Estrategia,53003,2
LastEmpire,Accion,26262,67
WarriorEmpire,Accion,42073,14
LegendLegend,Accion,29036,70
LastWarrior,Estrategia,15386,88
LegendEmpire,Aventura,16554,88
WarriorEmpire,RPG,15216,71
DragonLegend,Simulacion,69264,31
EmpireWarrior,Aventura,30257,34
LastWarrior,RPG,12412,98
GalaxyEmpire,Aventura,13780,82
LastLegend,Accion,34981,8
LegendLegend,Simulacion,59706,63
WarriorWarrior,RPG,28336,15
DragonDragon,Aventura,55132,80
WarriorLast,Simulacion,50454,38
GalaxyEmpire,Accion,18446,79
WarriorLegend,Accion,31845,95
GalaxyLegend,Simulacion,30911,46
GalaxyDragon,Accion,44915,44
GalaxyLegend,Simulacion,27891,50
EmpireLast,Aventura,56527,5
GalaxyLegend,Simulacion,14374,72
EmpireEmpire,Estrategia,40600,12
GalaxyWarrior,Aventura,43585,78
DragonDragon,Simulacion,54203,81
DragonWarrior,Estrategia,8831,14
EmpireWarrior,Estrategia,32900,43
EmpireWarrior,Accion,69697,64
WarriorLast,Simulacion,44803,15
LegendWarrior,Simulacion,61893,38
LastWarrior,Estrategia,48763,39
WarriorGalaxy,RPG,49173,42
LegendGalaxy,Aventura,52777,25
LegendEmpire,RPG,63863,20
DragonLegend,Accion,34505,80
LastWarrior,Aventura,25139,12
DragonEmpire,Accion,14196,26
GalaxyDragon,Aventura,47774,51
LegendLast,Simulacion,36744,16
LegendLegend,Accion,9978,100
GalaxyEmpire,Simulacion,49140,9
LegendDragon,Accion,32870,88
EmpireWarrior,Accion,27756,65
WarriorWarrior,Estrategia,46366,40
GalaxyEmpire,Aventura,61445,43
WarriorGalaxy,Simulacion,24658,42
LastLast,Estrategia,56550,4
WarriorDragon,Simulacion,2279,18
WarriorLegend,Estrategia,5824,55
WarriorEmpire,RPG,42748,21
LastLast,Accion,23504,44
LastDragon,RPG,63392,15
DragonLast,Aventura,19367,66
DragonGalaxy,Accion,62544,65
DragonEmpire,Estrategia,28220,92
LastDragon,Accion,55558,61
LegendGalaxy,RPG,53456,13
WarriorEmpire,Estrategia,2467,40
GalaxyLegend,RPG,1457,46
LegendLast,Accion,11974,75
GalaxyLegend,Aventura,68138,27
GalaxyLast,Simulacion,16917,42
WarriorDragon,Estrategia,54625,74
GalaxyLast,RPG,62679,33
GalaxyGalaxy,Accion,18769,53
EmpireGalaxy,Simulacion,3181,84
LegendEmpire,Accion,43809,1
GalaxyLegend,Simulacion,6667,83
DragonWarrior,Simulacion,24164,52
LegendLegend,RPG,13606,66
EmpireEmpire,RPG,27660,52
EmpireWarrior,RPG,56060,99
EmpireLast,Estrategia,34432,69
DragonLast,Accion,23307,53
DragonLast,Aventura,24037,85
EmpireDragon,Aventura,43460,38
WarriorLast,Simulacion,24313,88
GalaxyDragon,Simulacion,43480,43
DragonLast,Simulacion,59987,82
LastLegend,Aventura,53909,3
LastWarrior,Simulacion,60786,61
GalaxyWarrior,Aventura,56824,97
EmpireWarrior,Accion,5669,69
LastWarrior,Aventura,19959,64
LegendEmpire,Simulacion,66321,44
GalaxyEmpire,Accion,230,95
EmpireDragon,Aventura,33560,13
LegendEmpire,Estrategia,39072,93
EmpireLegend,Simulacion,28995,24
GalaxyDragon,RPG,747,43
WarriorLast,Accion,24069,56
LastGalaxy,RPG,7779,56
GalaxyWarrior,Simulacion,65186,81
WarriorEmpire,Accion,7873,0
DragonLegend,RPG,44002,64
WarriorWarrior,RPG,37783,50
EmpireLegend,Simulacion,1114,0
LastLast,RPG,59580,23
EmpireDragon,Accion,59077,28
LastLast,Estrategia,8648,75
WarriorLast,Aventura,48584,51
LegendEmpire,Aventura,51761,91
EmpireLegend,Aventura,14970,55
LastDragon,Simulacion,54239,41
GalaxyGalaxy,RPG,58238,65
WarriorGalaxy,Simulacion,54993,78
LegendLast,Accion,55444,97
LegendLegend,Aventura,13148,53
GalaxyDragon,Estrategia,63758,90
LastLast,Estrategia,27678,16
GalaxyWarrior,Accion,51713,35
LastEmpire,RPG,69379,28
LegendDragon,Simulacion,30408,53
EmpireLast,Simulacion,42116,19
LastEmpire,Accion,17671,18
LegendGalaxy,Simulacion,42061,89
DragonWarrior,Aventura,5182,10
WarriorWarrior,Simulacion,7156,99
LegendGalaxy,Estrategia,6532,58
LastWarrior,Accion,15100,1
DragonLegend,RPG,35493,58
LastLegend,Estrategia,11643,91
DragonDragon,Estrategia,7287,17
LegendLegend,RPG,42717,26
LegendLegend,RPG,25103,67
LastLast,Aventura,64907,66
WarriorDragon,Estrategia,27330,58
EmpireEmpire,Aventura,56857,25
WarriorDragon,Estrategia,25268,82
WarriorDragon,RPG,37583,33
WarriorGalaxy,Estrategia,1493,91
WarriorDragon,Accion,1685,5
DragonLegend,Simulacion,39550,32
EmpireEmpire,Accion,16643,67
LegendGalaxy,Aventura,11116,67
LastLegend,RPG,35174,69
LegendGalaxy,Simulacion,29585,91
LegendDragon,Simulacion,31367,82
LegendLegend,Aventura,34486,79
LegendLast,Simulacion,7252,56
EmpireLegend,Accion,10748,48
LegendGalaxy,RPG,42079,62
LastGalaxy,RPG,4525,87
EmpireWarrior,Aventura,39108,25
LegendGalaxy,RPG,68436,53
LastLast,Estrategia,11097,18
WarriorGalaxy,Accion,49726,72
GalaxyWarrior,Accion,12555,81
DragonWarrior,Estrategia,61038,62
EmpireDragon,Aventura,48488,46
WarriorEmpire,Estrategia,27534,84
